OBJECTID,Owner,Path,Source,Type,HIFLD_ID,Name,Max_Voltage,ZIP_CODE,STATE,COUNTY,CITY,Lon,Lat
2814,PG&E,,CEC,SUBSTATION,300529,Arlington,60,94707,CA,Alameda County,Berkeley,-122.272939,37.88892428
2815,Other,,CEC,SUBSTATION,303722,Hillside,115,94720,CA,Alameda County,Oakland,-122.2453898,37.87587184
2816,PG&E,,CEC,SUBSTATION,300199,Berkeley F,,94703,CA,Alameda County,Berkeley,-122.2781691,37.87242957
2817,Other,,CEC,SUBSTATION,309824,Berkeley T,,94704,CA,Alameda County,Berkeley,-122.2589613,37.86395872
2818,PG&E,,CEC,SUBSTATION,308220,Stuart,60,94703,CA,Alameda County,Berkeley,-122.2686875,37.85804465
2819,Other,,CEC,SUBSTATION,304831,Russell,60,94702,CA,Alameda County,Berkeley,-122.2796669,37.8544867
2820,PG&E,,CEC,SUBSTATION,303482,Oakland P,,94607,CA,Alameda County,Oakland,-122.328728,37.82101995
2821,Other,,CEC,SUBSTATION,306644,Cuthbertson,,94607,CA,Alameda County,Oakland,-122.3127067,37.80905327
2822,Other,,CEC,SUBSTATION,303579,Schnitzer Steel,,94607,CA,Alameda County,Oakland,-122.2884507,37.79853204
2823,PG&E,,CEC,,,Florence,,94618,CA,Alameda County,Oakland,-122.2200046,37.83632031
2824,PG&E,,CEC,SUBSTATION,304356,Geary,60,94523,CA,Contra Costa County,Pleasant Hill,-122.0749436,37.9266152
2825,PG&E,,CEC,SUBSTATION,300840,Pleasant Hill,60,94523,CA,Contra Costa County,Pleasant Hill,-122.0821136,37.93880425
2826,PG&E,,CEC,SUBSTATION,307396,Walnut Creek,,94596,CA,Contra Costa County,Walnut Creek,-122.0609609,37.90480205
2827,PG&E,,CEC,SUBSTATION,306487,Saranap,,94595,CA,Contra Costa County,Unincorporated,-122.0737283,37.89510414
2828,PG&E,,CEC,SUBSTATION,306514,Lawndale,,94080,CA,San Mateo County,South San Francisco,-122.4425946,37.6625237
2829,Other,,CEC,SUBSTATION,309141,Shaw Road,,94066,CA,San Mateo County,San Bruno,-122.4064952,37.63513852
2830,PG&E,,CEC,SUBSTATION,307313,San Andreas,60,94030,CA,San Mateo County,Unincorporated,-122.4231589,37.60403102
2831,Other,,CEC,SUBSTATION,307010,Santa Paula,115,94030,CA,San Mateo County,Millbrae,-122.3925307,37.60582023
2832,Other,,CEC,SUBSTATION,306979,Ma,,94030,CA,San Mateo County,Millbrae,-122.3910401,37.60810443
2833,Other,,CEC,SUBSTATION,303381,Oracle,,94065,CA,San Mateo County,Redwood City,-122.2667305,37.53062846
2834,PG&E,,CEC,SUBSTATION,309336,Hillsdale Junction,60,94402,CA,San Mateo County,Unincorporated,-122.3562982,37.52507892
2835,Other,,CEC,SUBSTATION,304019,Rmc Lonestar,,94063,CA,San Mateo County,Redwood City,-122.2062532,37.51313717
2836,PG&E,,CEC,SUBSTATION,302933,Ward,60,94577,CA,Alameda County,San Leandro,-122.1616289,37.72239092
2837,PG&E,,CEC,SUBSTATION,305843,Bancroft,,94603,CA,Alameda County,Oakland,-122.1554072,37.73986963
2838,Other,,CEC,SUBSTATION,307291,Domtar 2,115,94577,CA,Alameda County,San Leandro,-122.1771784,37.70698474
2839,PG&E,,CEC,SUBSTATION,300818,San Lorenzo,60,94580,CA,Alameda County,Unincorporated,-122.1262564,37.68021007
2840,PG&E,,CEC,SUBSTATION,310352,Cherry,60,94578,CA,Alameda County,San Leandro,-122.1439269,37.71581395
2841,PG&E,,CEC,SUBSTATION,309379,Hayward O,60,94541,CA,Alameda County,Unincorporated,-122.1021887,37.6863891
2842,PG&E,,CEC,,,Soto,,94541,CA,Alameda County,Hayward,-122.0849976,37.66851129
2843,PG&E,,CEC,SUBSTATION,300707,Parsons,,94546,CA,Alameda County,Unincorporated,-122.0827995,37.70187077
2844,PG&E,,CEC,SUBSTATION,302072,Technical Ecological Services,230,94583,CA,Contra Costa County,Danville,-121.9676808,37.78212148
2845,Other,,CEC,SUBSTATION,305077,Tosco Byron Pumping,60,94514,CA,Alameda County,Unincorporated,-121.6317484,37.78289645
2846,PG&E,,CEC,SUBSTATION,302024,Westside,,95304,CA,San Joaquin County,Unincorporated,-121.5176269,37.7768338
2847,PG&E,,CEC,SUBSTATION,300535,Unknown,,94551,CA,Alameda County,Unincorporated,-121.804359,37.7521495
2848,Other,,CEC,SUBSTATION,300672,Western Digital,,94539,CA,Alameda County,Fremont,-121.9444502,37.51244728
2849,PG&E,,CEC,SUBSTATION,309183,Newark Distribution,230,94538,CA,Alameda County,Fremont,-121.9817169,37.5028039
2850,Other,,CEC,,,Unknown,,95377,CA,San Joaquin County,Unincorporated,-121.5464501,37.64624161
2851,Other,,CEC,,,Van Den Bergh Foods,60,95205,CA,San Joaquin County,Stockton,-121.2681709,37.97044803
2852,PG&E,,CEC,SUBSTATION,301903,Ragu,60,95205,CA,San Joaquin County,Unincorporated,-121.2686965,37.96810648
2853,PG&E,,CEC,SUBSTATION,303073,Newark-Sierra-Paperbroad,115,95203,CA,San Joaquin County,Stockton,-121.3011895,37.94316146
2854,Other,,CEC,SUBSTATION,305548,Jm Manufacturing,,95206,CA,San Joaquin County,Unincorporated,-121.2607316,37.90487095
2855,Other,,CEC,SUBSTATION,300140,Libbey Owens Ford,,95330,CA,San Joaquin County,Lathrop,-121.2880772,37.80827817
2856,Other,,CEC,SUBSTATION,300555,Granite Vernallis,,95304,CA,San Joaquin County,Unincorporated,-121.3600979,37.61323887
2857,Other,,CEC,SUBSTATION,310140,Sierra Pacific Industries,,95370,CA,Tuolumne County,Unincorporated,-120.3147039,37.96410906
2858,Other,,CEC,,,Kaiser Cement,,95014,CA,Santa Clara County,Unincorporated,-122.0926711,37.31519458
2859,SVP,,CEC,SUBSTATION,308889,Mathew,,95050,CA,Santa Clara County,Santa Clara,-121.9458245,37.36306465
2860,PG&E,,CEC,SUBSTATION,309344,Pacheco Wind Power,230,95322,CA,Merced County,Unincorporated,-121.0108158,37.04146743
2861,PG&E,,CEC,SUBSTATION,302148,Arana,60,95062,CA,Santa Cruz County,Unincorporated,-121.9903777,36.98428761
2862,PG&E,,CEC,SUBSTATION,309413,Blaine Street,60,95060,CA,Santa Cruz County,Santa Cruz,-122.0250979,36.9814773
2863,PG&E,,CEC,SUBSTATION,300935,Meder,60,95060,CA,Santa Cruz County,Santa Cruz,-122.0569675,36.97465605
2864,PG&E,,CEC,SUBSTATION,310441,Cliff Drive,60,95060,CA,Santa Cruz County,Santa Cruz,-122.0524923,36.96014422
2865,PG&E,,CEC,SUBSTATION,302932,Capitola,60,95062,CA,Santa Cruz County,Unincorporated,-121.9801497,36.97642408
2866,PG&E,,CEC,SUBSTATION,307834,Opal Cliffs,60,95010,CA,Santa Cruz County,Capitola,-121.9646549,36.97633055
2867,PG&E,,CEC,SUBSTATION,307329,Roland,60,95062,CA,Santa Cruz County,Unincorporated,-121.9737783,36.9647278
2868,PG&E,,CEC,SUBSTATION,305561,Soquel,60,95073,CA,Santa Cruz County,Unincorporated,-121.9510457,36.98677959
2869,PG&E,,CEC,SUBSTATION,308275,Seacliff,60,95003,CA,Santa Cruz County,Unincorporated,-121.9154166,36.98428364
2870,PG&E,,CEC,SUBSTATION,305943,Rio Del Mar,60,95003,CA,Santa Cruz County,Unincorporated,-121.8942993,36.97546948
2871,PG&E,,CEC,SUBSTATION,304341,Pacific Grove,60,93950,CA,Monterey County,Pacific Grove,-121.9190297,36.61739069
2872,PG&E,,CEC,SUBSTATION,304313,Forest,,93953,CA,Monterey County,Unincorporated,-121.9442807,36.59011835
2873,PG&E,,CEC,SUBSTATION,304563,Carmel,60,93923,CA,Monterey County,Carmel-by-the-Sea,-121.9196629,36.56082725
2874,Other,,CEC,SUBSTATION,304365,Santa Ana,60,95023,CA,San Benito County,Unincorporated,-121.3639309,36.86257271
2875,Other,,CEC,SUBSTATION,301807,Valley Children'S Hospital,115,93636,CA,Madera County,Unincorporated,-119.8246891,36.87957607
2876,PG&E,,CEC,SUBSTATION,308739,Pinedale,115,93711,CA,Fresno County,Fresno,-119.803345,36.84992908
2877,PG&E,,CEC,SUBSTATION,308317,Airways,115,93727,CA,Fresno County,Fresno,-119.6737998,36.77800449
2878,Other,,CEC,,,Fresno Waste Water,,93706,CA,Fresno County,Fresno,-119.8810706,36.70367654
2879,Other,,CEC,SUBSTATION,307318,Danish Creamery,,93706,CA,Fresno County,Fresno,-119.7927116,36.72636077
2880,Other,,CEC,SUBSTATION,310364,Oil City ,60,93210,CA,Fresno County,Unincorporated,-120.3676133,36.2379017
2881,Other,,CEC,SUBSTATION,300361,CA State Dept Of Corrections,60,93210,CA,Fresno County,Coalinga,-120.2520369,36.13397773
2882,Other,,CEC,SUBSTATION,304635,Leprino Foods,,93245,CA,Kings County,Lemoore,-119.8122866,36.30036393
2883,Other,,CEC,SUBSTATION,302332,Candlewick (Dixie) Yarn,60,93245,CA,Kings County,Lemoore,-119.7930855,36.30522614
2884,Other,,CEC,SUBSTATION,306200,Leprino,60,93245,CA,Kings County,Lemoore,-119.7910976,36.30400018
2885,SCE,,CEC,,,Grangeville,,93230,CA,Kings County,Unincorporated,-119.6912126,36.32061231
2886,PG&E,,CEC,,,California Mens Colony,60,93405,CA,San Luis Obispo County,Unincorporated,-120.6931641,35.32057137
2887,Other,,CEC,SUBSTATION,304426,Arco Western Energy,115,93276,CA,Kern County,Unincorporated,-119.3099896,35.28258257
2888,Other,,CEC,SUBSTATION,306143,Cal Resources Llc,,93308,CA,Kern County,Unincorporated,-118.9637524,35.4207551
2889,Other,,CEC,SUBSTATION,300784,Bolthouse Farms,,93307,CA,Kern County,Unincorporated,-118.9249094,35.35813714
2890,Other,,CEC,SUBSTATION,300089,Texaco Refining & Manufacturing,115,93308,CA,Kern County,Unincorporated,-119.0773347,35.37708756
2891,Other,,CEC,SUBSTATION,310165,Pentland,70,93311,CA,Kern County,Unincorporated,-119.3041211,35.08231476
2892,Other,,CEC,SUBSTATION,304693,Texaco Basic Training,70,93311,CA,Kern County,Unincorporated,-119.2966802,35.08324767
2893,Other,,CEC,SUBSTATION,310449,Pacific Pipeline Emidio,70,93313,CA,Kern County,Unincorporated,-119.0644272,35.05998037
2894,Other,,CEC,SUBSTATION,301119,Cal Water,,93306,CA,Kern County,Bakersfield,-118.9007632,35.42202686
2895,Other,,CEC,SUBSTATION,302083,Grimmway-Malaga,,93307,CA,Kern County,Unincorporated,-118.8608581,35.24729651
2896,SCE,,CEC,,,Unknown,,93561,CA,Kern County,Unincorporated,-118.3725027,35.07545753
2897,SCE,,CEC,SUBSTATION,309933,Oakwind,,93560,CA,Kern County,Unincorporated,-118.3524329,35.03525039
2898,SCE,,CEC,SUBSTATION,301060,Southwind,,93501,CA,Kern County,Unincorporated,-118.3514755,35.03161988
2899,Other,,CEC,SUBSTATION,309866,Garey,60,93454,CA,Santa Barbara County,Unincorporated,-120.2601902,34.88938647
2900,PG&E,,CEC,SUBSTATION,303684,Lompoc - Control Building,115,93436,CA,Santa Barbara County,Lompoc,-120.4548466,34.6427778
2901,PG&E,,CEC,SUBSTATION,309110,Hatchet Ridge Wind,230,96065,CA,Shasta County,Unincorporated,-121.7968934,40.89028086
2902,SCE,,CEC,SUBSTATION,306560,Onshore,66,93117,CA,Santa Barbara County,Goleta,-119.9114558,34.43159118
2903,Other,,CEC,SUBSTATION,301254,Colegio,66,93106,CA,Santa Barbara County,Unincorporated,-119.8513903,34.4195105
2904,SCE,,CEC,SUBSTATION,302343,Shellsom,66,93066,CA,Ventura County,Unincorporated,-119.0118563,34.26343147
2905,SCE,,CEC,SUBSTATION,300424,Colossus,66,91355,CA,Los Angeles County,Unincorporated,-118.5987892,34.43109571
2906,SCE,,CEC,SUBSTATION,305064,Pharmacy,66,91320,CA,Ventura County,Thousand Oaks,-118.9194514,34.19286589
2907,SCE,,CEC,SUBSTATION,302947,Haveda,66,90505,CA,Los Angeles County,Torrance,-118.344446,33.82471019
2908,SCE,,CEC,SUBSTATION,307227,Moog,66,90501,CA,Los Angeles County,Torrance,-118.3111216,33.84751172
2909,SCE,,CEC,SUBSTATION,304089,Larder,66,90810,CA,Los Angeles County,Long Beach,-118.2157604,33.79629417
2910,SCE,,CEC,SUBSTATION,303473,Thumsgen,66,90802,CA,Los Angeles County,Long Beach,-118.2135059,33.76772237
2911,SCE,,CEC,SUBSTATION,306743,Santee,66,91748,CA,Los Angeles County,Industry,-117.9143016,33.99707836
2912,SCE,,CEC,SUBSTATION,305071,Basta,66,92833,CA,Orange County,Fullerton,-117.9596958,33.86946944
2913,SCE,43,CEC,SUBSTATION,300016,Viejo,230,92610,CA,Orange County,Lake Forest,-117.6423751,33.66700688
2914,PG&E,H10,CEC,SUBSTATION,307587,Grizzly,,95915,CA,Plumas County,Unincorporated,-121.3275804,39.91096984
2915,Other,PCWA,CEC,SUBSTATION,307154,Ralston,,95631,CA,Placer County,Unincorporated,-120.724844,39.00090033
2916,Other,,CEC,SUBSTATION,300328,Foothills,60,95747,CA,Placer County,Roseville,-121.3195751,38.78137265
2917,Other,,CEC,SUBSTATION,307805,West Plan,,95747,CA,Placer County,Roseville,-121.362327,38.79227077
2918,IID,,CEC,SUBSTATION,301037,Border,92,92231,CA,Imperial County,Unincorporated,-115.436288,32.67001514
2919,SCE,,CEC,SUBSTATION,306511,Cedarwood,,92683,CA,Orange County,Westminster,-117.993784,33.75349535
2920,SCE,,CEC,SUBSTATION,305681,El Sobrante,115,92503,CA,Riverside County,Unincorporated,-117.4407018,33.85880824
2921,SCE,,CEC,SUBSTATION,301011,Orcosan,,92708,CA,Orange County,Fountain Valley,-117.9425958,33.68720303
2922,SCE,,CEC,SUBSTATION,304497,Edinger,,92707,CA,Orange County,Santa Ana,-117.8685382,33.72690426
2923,SCE,,CEC,SUBSTATION,306351,Oneill,66,92688,CA,Orange County,Rancho Santa Margarita,-117.6055879,33.64319014
2924,SCE,,CEC,SUBSTATION,300949,Edgemont,,92553,CA,Riverside County,Moreno Valley,-117.2846982,33.92346139
2925,SCE,,CEC,TAP,310984,Nuevo,33,92567,CA,Riverside County,Unincorporated,-117.1228228,33.83438865
2926,SCE,,CEC,SUBSTATION,306945,Murrietta 2,,92562,CA,Riverside County,Murrieta,-117.1876073,33.53991266
2927,SCE,,CEC,SUBSTATION,309469,Beaumont,,92223,CA,Riverside County,Beaumont,-116.9837522,33.93382056
2928,SCE,,CEC,SUBSTATION,304861,San Jacinto,,92583,CA,Riverside County,San Jacinto,-116.9593832,33.78334936
2929,SCE,,CEC,SUBSTATION,303201,Cabazon,,92230,CA,Riverside County,Unincorporated,-116.7838493,33.91398896
2930,SCE,,CEC,SUBSTATION,308722,Whitewater,115,92282,CA,Riverside County,Palm Springs,-116.6501837,33.92158621
2931,SCE,,CEC,SUBSTATION,309423,Coffee,115,92240,CA,Riverside County,Desert Hot Springs,-116.5051647,33.93261579
2932,SCE,,CEC,SUBSTATION,305035,Holiday,33,92262,CA,Riverside County,Palm Springs,-116.5459043,33.84555142
2933,SCE,,CEC,SUBSTATION,300346,Palm Springs,33,92262,CA,Riverside County,Palm Springs,-116.5460938,33.82514048
2934,SCE,,CEC,SUBSTATION,309808,Belding,,92262,CA,Riverside County,Palm Springs,-116.5148399,33.83019433
2935,Other,,CEC,SUBSTATION,300795,Unknown,230,92239,CA,Riverside County,Unincorporated,-115.4510934,33.80964288
2936,PG&E,East Bay,CEC,SUBSTATION,309217,Tassajara,230,94506,CA,Contra Costa County,Unincorporated,-121.907854,37.79994499
2937,PG&E,,CEC,SUBSTATION,309686,Calistoga 19,230,95461,CA,Lake County,Unincorporated,-122.7444447,38.78946873
2938,PG&E,,CEC,SUBSTATION,300030,Pardee,60,95640,CA,Calaveras County,Unincorporated,-120.8503822,38.25707836
2939,Other,,CEC,,,Urich,,94553,CA,Contra Costa County,Unincorporated,-122.0743277,38.03273648
2940,PG&E,,CEC,SUBSTATION,303172,Orick,60,95555,CA,Humboldt County,Unincorporated,-124.0568714,41.29428709
2941,Other,,CEC,,,Simpson Paper (Humbolt),,95564,CA,Humboldt County,Unincorporated,-124.1991454,40.78677647
2942,SCE,,CEC,SUBSTATION,306933,Southpac,,90650,CA,Los Angeles County,Norwalk,-118.071162,33.89149926
2943,LADWP,,CEC,SUBSTATION,307373,Haynes,230,90803,CA,Los Angeles County,Long Beach,-118.0962231,33.76290689
2944,PG&E,,CEC,SUBSTATION,310210,Sonoma 3,230,95441,CA,Sonoma County,Unincorporated,-122.75682,38.79008048
2945,Other,,CEC,SUBSTATION,302078,Kirkwall,66,91702,CA,Los Angeles County,Azusa,-117.9234422,34.11395095
2946,PG&E,,CEC,SUBSTATION,310367,Grant 20,230,95441,CA,Sonoma County,Unincorporated,-122.755226,38.77873092
2947,PG&E,,CEC,SUBSTATION,303705,San Miguel,60,93446,CA,San Luis Obispo County,Unincorporated,-120.6839668,35.75233608
2948,PG&E,,CEC,SUBSTATION,306249,Stockton Acres,60,95203,CA,San Joaquin County,Stockton,-121.3234312,37.9633121
2949,Other,,CEC,SUBSTATION,304582,Mariposa,60,95354,CA,Stanislaus County,Unincorporated,-120.934895,37.62724201
2950,PG&E,,CEC,SUBSTATION,303352,Kelso,,94514,CA,Alameda County,Unincorporated,-121.6033106,37.79748937
2951,SDG&E,,CEC,SUBSTATION,301451,Garfield,69,92020,CA,San Diego County,El Cajon,-116.996787,32.79525102
2952,SCE,52,CEC,SUBSTATION,302271,Bishop Creek 6,,93514,CA,Inyo County,Unincorporated,-118.4630219,37.35009541
2953,Other,H2,CEC,SUBSTATION,307059,Melones,115,95327,CA,Tuolumne County,Unincorporated,-120.5276303,37.94620721
2954,PG&E,,CEC,SUBSTATION,306571,Keswick,60,96001,CA,Shasta County,Unincorporated,-122.4619985,40.6238604
2955,PG&E,,CEC,SUBSTATION,309734,Lake View,230,95441,CA,Sonoma County,Unincorporated,-122.7813165,38.82389103
2956,Other,,CEC,SUBSTATION,304085,Golden Valley,,93206,CA,Kern County,Unincorporated,-119.336836,35.40593792
2957,WAPA,,CEC,SUBSTATION,305713,Contra Costa,69,94561,CA,Contra Costa County,Oakley,-121.7018916,37.99529965
2958,WAPA,,CEC,SUBSTATION,301678,Contra Costa 3,69,94561,CA,Contra Costa County,Oakley,-121.7279044,37.9833716
2959,WAPA,,CEC,SUBSTATION,306069,O'Neill,115,95322,CA,Merced County,Unincorporated,-121.0484791,37.09834375
2960,WAPA,,CEC,SUBSTATION,306872,Trinity,230,96052,CA,Trinity County,Unincorporated,-122.7673977,40.79220265
2961,WAPA,,CEC,SUBSTATION,307460,Weaverville,115,96093,CA,Trinity County,Unincorporated,-122.9248397,40.70230013
2962,WAPA,,CEC,SUBSTATION,306029,Sacramento Operations Ce,230,95630,CA,Sacramento County,Folsom,-121.1898018,38.6563236
2963,Other,15X,CEC,SUBSTATION,307117,Bethany Byron,,94514,CA,Contra Costa County,Unincorporated,-121.5948502,37.80813517
2964,Other,15X,CEC,SUBSTATION,307416,East Contra Costa Irrigation Dist.,,94513,CA,Contra Costa County,Unincorporated,-121.6264141,37.91780791
2965,SCE,,CEC,SUBSTATION,300292,Blythe,,92225,CA,Riverside County,Blythe,-114.5998554,33.60621266
2966,SCE,,CEC,SUBSTATION,303420,West Riverside,,92509,CA,Riverside County,Jurupa Valley,-117.3924496,34.00574164
2967,SCE,,CEC,SUBSTATION,301411,Norco,,92860,CA,Riverside County,Norco,-117.554668,33.9326513
2968,Other,,CEC,SUBSTATION,309620,Moval,115,92555,CA,Riverside County,Moreno Valley,-117.1749645,33.92320993
2969,SCE,,CEC,SUBSTATION,304397,Military,66,92310,CA,San Bernardino County,Unincorporated,-116.7022796,35.26250712
2970,SCE,,CEC,SUBSTATION,300819,Mascot,66,93230,CA,Kings County,Unincorporated,-119.5924108,36.34224774
2971,WAPA,,CEC,SUBSTATION,308485,Black Meadows,,92267,CA,San Bernardino County,Unincorporated,-114.1576556,34.31514963
2972,SCE,,CEC,SUBSTATION,302412,Amargo,33,93516,CA,Kern County,Unincorporated,-117.6491998,35.00019441
2973,SCE,,CEC,SUBSTATION,304445,North Muroc,33,93523,CA,Kern County,Unincorporated,-117.8813046,35.01359157
2974,SCE,,CEC,SUBSTATION,301750,Windhub,500,93501,CA,Kern County,Unincorporated,-118.2806898,35.03484956
2975,SCE,,CEC,SUBSTATION,309779,North Intake,,92225,CA,Riverside County,Unincorporated,-114.5171768,33.72935002
2976,SCE,,CEC,SUBSTATION,307025,Second Ave.,33,92225,CA,Riverside County,Unincorporated,-114.5724676,33.69094936
2977,SCE,,CEC,SUBSTATION,303289,Defrain,,92225,CA,Riverside County,Blythe,-114.62376,33.66046487
2978,SCE,,CEC,SUBSTATION,306811,Olive Lake,33,92225,CA,Riverside County,Blythe,-114.551017,33.6112788
2979,SCE,,CEC,,,Dunes,161,92225,CA,Riverside County,Blythe,-114.6799559,33.61086405
2980,SCE,,CEC,SUBSTATION,304796,Forest Home,33,92339,CA,San Bernardino County,Unincorporated,-116.9205846,34.08755227
2981,SCE,,CEC,SUBSTATION,300710,Burnt Mill,33,92407,CA,San Bernardino County,Unincorporated,-117.2014241,34.23438741
2982,SCE,,CEC,,,Canyon Lake,,92587,CA,Riverside County,Canyon Lake,-117.2604927,33.67305215
2983,SCE,,CEC,SUBSTATION,310311,Cathedral City,,92234,CA,Riverside County,Cathedral City,-116.4632985,33.77837071
2984,SCE,,CEC,SUBSTATION,307445,Converse Flats,33,92305,CA,San Bernardino County,Unincorporated,-116.9123756,34.1957231
2985,SCE,,CEC,SUBSTATION,306871,Gavilan,,92570,CA,Riverside County,Perris,-117.2442102,33.78454091
2986,SCE,,CEC,SUBSTATION,302921,Goldstone,,92310,CA,San Bernardino County,Unincorporated,-116.7808362,35.27406611
2987,SCE,,CEC,SUBSTATION,301058,Yermo,,92398,CA,San Bernardino County,Unincorporated,-116.8293583,34.9030172
2988,SCE,,CEC,SUBSTATION,304541,Harvard,33,92365,CA,San Bernardino County,Unincorporated,-116.6531954,34.95748592
2989,SCE,,CEC,SUBSTATION,308719,Cady,,92365,CA,San Bernardino County,Unincorporated,-116.6626696,34.83674776
2990,SCE,,CEC,SUBSTATION,302310,Wilde,33,92342,CA,San Bernardino County,Unincorporated,-117.2479806,34.78593491
2991,SCE,,CEC,SUBSTATION,308451,Helendale,33,92342,CA,San Bernardino County,Unincorporated,-117.3239307,34.74052045
2992,SCE,,CEC,SUBSTATION,300839,Bryman,33,92368,CA,San Bernardino County,Unincorporated,-117.3389005,34.68212804
2993,SCE,,CEC,SUBSTATION,300813,Idyllwild,33,92549,CA,Riverside County,Unincorporated,-116.715478,33.74644555
2994,SCE,,CEC,SUBSTATION,310309,Inyokern Town,,93527,CA,Kern County,Unincorporated,-117.8165945,35.64848234
2995,SCE,,CEC,SUBSTATION,302828,Junction,,92384,CA,Inyo County,Unincorporated,-116.4145957,36.30537221
2996,SCE,,CEC,SUBSTATION,300359,Minaret,,93546,CA,Mono County,Mammoth Lakes,-119.0106681,37.65152882
2997,SCE,,CEC,,,Muscoy,,92407,CA,San Bernardino County,Unincorporated,-117.3390111,34.15719277
2998,SCE,,CEC,SUBSTATION,308192,Nugget,,92284,CA,San Bernardino County,Unincorporated,-116.3690028,34.20738006
2999,SCE,,CEC,SUBSTATION,300435,Skiland,,93546,CA,Mono County,Mammoth Lakes,-118.9643886,37.63666324
3000,SCE,,CEC,SUBSTATION,308804,Peerless,,93523,CA,Kern County,Unincorporated,-117.8003203,35.09741483
3001,SCE,,CEC,SUBSTATION,307820,Ridgecrest,,93555,CA,Kern County,Ridgecrest,-117.6728936,35.62634452
3002,SCE,46,CEC,SUBSTATION,301596,Ripley,,92225,CA,Riverside County,Unincorporated,-114.6559396,33.52496664
3003,SCE,,CEC,SUBSTATION,301066,Rubidoux,,92509,CA,Riverside County,Jurupa Valley,-117.4155784,33.99924736
3004,SCE,,CEC,SUBSTATION,301364,Running Springs,33,92382,CA,San Bernardino County,Unincorporated,-117.1039999,34.20804986
3005,SCE,,CEC,SUBSTATION,301385,Thunderbird,,92270,CA,Riverside County,Rancho Mirage,-116.4273751,33.75025882
3006,SCE,,CEC,SUBSTATION,300758,Verdant,,92283,CA,Imperial County,Unincorporated,-114.7251999,33.41858521
3007,SCE,,CEC,SUBSTATION,301136,Trona,,93562,CA,San Bernardino County,Unincorporated,-117.3703856,35.77356522
3008,SCE,,CEC,SUBSTATION,309715,Wrightwood,,92397,CA,San Bernardino County,Unincorporated,-117.6241507,34.35852938
